Category,City,Country,Country Abbr,Current Year(Today),Customer,Customer ID,Customer Name,Order Date (DMY),Order Date (MDY),Order ID,Order ID1,Postal Code,Prior Year(Today),Product ID,Product Name,Purple Product,Region,Returned,Row ID,Segment,Sheet,Ship Date (DMY),Ship Date (MDY),Ship Date MDY - String,Ship Mode,Ship Mode (group),State,Sub-Category,Sub-Category (group),Table Name,Average Sales,Discount,Discount (copy),Number of Records,Order Count,Order Count Distinct,Profit,Profit %,Profit % - Row Level,Profit % Full,Profit %- Dynamic Aggregation,Quantity,Quantity Threshold,Sales,Test Set Calculation,Top Tier Color
Office Supplies,San Francisco,United States,CA,2022,JAMIE KUNITZ,JK-15205,Jamie Kunitz,10/30/2018,10/30/2018,CA-2018-123491,CA-2018-123491,94122,2021,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",False,West,Yes,1712,Consumer,Orders,5/11/2018,11/5/2018,2018-11-05,Standard Class,Basic,California,Appliances,Appliances,Orders,1702.12,0,0,1,1,1,510.636,0.3,0.3,30,0.3,14,14,1702.12,0,All Other
Office Supplies,San Francisco,United States,CA,2022,JAMIE KUNITZ,JK-15205,Jamie Kunitz,10/30/2018,10/30/2018,CA-2018-123491,CA-2018-123491,94122,2021,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",False,West,Yes,1712,Consumer,Orders,5/11/2018,11/5/2018,2018-11-05,Standard Class,Basic,California,Appliances,Appliances,Orders,1702.12,0,0,1,1,1,510.636,0.3,0.3,30,0.3,14,14,1702.12,0,All Other
Office Supplies,San Francisco,United States,CA,2022,JAMIE KUNITZ,JK-15205,Jamie Kunitz,10/30/2018,10/30/2018,CA-2018-123491,CA-2018-123491,94122,2021,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",False,West,Yes,1712,Consumer,Orders,5/11/2018,11/5/2018,2018-11-05,Standard Class,Basic,California,Appliances,Appliances,Orders,1702.12,0,0,1,1,1,510.636,0.3,0.3,30,0.3,14,14,1702.12,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,LENA RADFORD,LR-16915,Lena Radford,9/2/2017,9/2/2017,CA-2017-126732,CA-2017-126732,90036,2021,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,False,West,Yes,9238,Consumer,Orders,6/9/2017,9/6/2017,2017-09-06,Standard Class,Basic,California,Binders,Binders,Orders,7.312,0.2,0.2,1,1,1,2.5592,0.35,0.35,35,0.35,1,1,7.312,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,LENA RADFORD,LR-16915,Lena Radford,9/2/2017,9/2/2017,CA-2017-126732,CA-2017-126732,90036,2021,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,False,West,Yes,9238,Consumer,Orders,6/9/2017,9/6/2017,2017-09-06,Standard Class,Basic,California,Binders,Binders,Orders,7.312,0.2,0.2,1,1,1,2.5592,0.35,0.35,35,0.35,1,1,7.312,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,LENA RADFORD,LR-16915,Lena Radford,9/2/2017,9/2/2017,CA-2017-126732,CA-2017-126732,90036,2021,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,False,West,Yes,9238,Consumer,Orders,6/9/2017,9/6/2017,2017-09-06,Standard Class,Basic,California,Binders,Binders,Orders,7.312,0.2,0.2,1,1,1,2.5592,0.35,0.35,35,0.35,1,1,7.312,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,LENA RADFORD,LR-16915,Lena Radford,9/2/2017,9/2/2017,CA-2017-126732,CA-2017-126732,90036,2021,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,False,West,Yes,9238,Consumer,Orders,6/9/2017,9/6/2017,2017-09-06,Standard Class,Basic,California,Binders,Binders,Orders,7.312,0.2,0.2,1,1,1,2.5592,0.35,0.35,35,0.35,1,1,7.312,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,LENA RADFORD,LR-16915,Lena Radford,9/2/2017,9/2/2017,CA-2017-126732,CA-2017-126732,90036,2021,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,False,West,Yes,9238,Consumer,Orders,6/9/2017,9/6/2017,2017-09-06,Standard Class,Basic,California,Binders,Binders,Orders,7.312,0.2,0.2,1,1,1,2.5592,0.35,0.35,35,0.35,1,1,7.312,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,LENA RADFORD,LR-16915,Lena Radford,9/2/2017,9/2/2017,CA-2017-126732,CA-2017-126732,90036,2021,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,False,West,Yes,9238,Consumer,Orders,6/9/2017,9/6/2017,2017-09-06,Standard Class,Basic,California,Binders,Binders,Orders,7.312,0.2,0.2,1,1,1,2.5592,0.35,0.35,35,0.35,1,1,7.312,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,BETH PAIGE,BP-11290,Beth Paige,4/12/2017,4/12/2017,CA-2017-142398,CA-2017-142398,90036,2021,OFF-BI-10004826,JM Magazine Binder,False,West,Yes,5776,Consumer,Orders,16/4/2017,4/16/2017,2017-04-16,Standard Class,Basic,California,Binders,Binders,Orders,13.208,0.2,0.2,1,1,1,4.6228,0.35,0.35,35,0.35,1,1,13.208,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,BETH PAIGE,BP-11290,Beth Paige,4/12/2017,4/12/2017,CA-2017-142398,CA-2017-142398,90036,2021,OFF-BI-10004826,JM Magazine Binder,False,West,Yes,5776,Consumer,Orders,16/4/2017,4/16/2017,2017-04-16,Standard Class,Basic,California,Binders,Binders,Orders,13.208,0.2,0.2,1,1,1,4.6228,0.35,0.35,35,0.35,1,1,13.208,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY CHEATHAM,CC-12550,Clay Cheatham,12/1/2018,12/1/2018,CA-2018-118542,CA-2018-118542,90008,2021,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",False,West,Yes,3558,Consumer,Orders,5/12/2018,12/5/2018,2018-12-05,Standard Class,Basic,California,Binders,Binders,Orders,10.128,0.2,0.2,1,1,1,3.6714,0.3625,0.3625,36.25,0.3625,2,2,10.128,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY CHEATHAM,CC-12550,Clay Cheatham,12/1/2018,12/1/2018,CA-2018-118542,CA-2018-118542,90008,2021,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",False,West,Yes,3558,Consumer,Orders,5/12/2018,12/5/2018,2018-12-05,Standard Class,Basic,California,Binders,Binders,Orders,10.128,0.2,0.2,1,1,1,3.6714,0.3625,0.3625,36.25,0.3625,2,2,10.128,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,RALPH ARNETT,RA-19285,Ralph Arnett,9/4/2018,9/4/2018,CA-2018-141929,CA-2018-141929,90004,2021,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,False,West,Yes,3618,Consumer,Orders,8/9/2018,9/8/2018,2018-09-08,Standard Class,Basic,California,Binders,Binders,Orders,487.984,0.2,0.2,1,1,1,152.495,0.3125,0.3125,31.25,0.3125,2,2,487.984,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,RALPH ARNETT,RA-19285,Ralph Arnett,9/4/2018,9/4/2018,CA-2018-141929,CA-2018-141929,90004,2021,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,False,West,Yes,3618,Consumer,Orders,8/9/2018,9/8/2018,2018-09-08,Standard Class,Basic,California,Binders,Binders,Orders,487.984,0.2,0.2,1,1,1,152.495,0.3125,0.3125,31.25,0.3125,2,2,487.984,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,RALPH ARNETT,RA-19285,Ralph Arnett,9/4/2018,9/4/2018,CA-2018-141929,CA-2018-141929,90004,2021,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,False,West,Yes,3618,Consumer,Orders,8/9/2018,9/8/2018,2018-09-08,Standard Class,Basic,California,Binders,Binders,Orders,487.984,0.2,0.2,1,1,1,152.495,0.3125,0.3125,31.25,0.3125,2,2,487.984,0,All Other
Office Supplies,San Diego,United States,US,2022,JAY KIMMEL,JK-15370,Jay Kimmel,8/7/2018,8/7/2018,US-2018-155999,US-2018-155999,92105,2021,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,False,West,Yes,4106,Consumer,Orders,13/8/2018,8/13/2018,2018-08-13,Standard Class,Basic,California,Binders,Binders,Orders,13.76,0.2,0.2,1,1,1,4.644,0.3375,0.3375,33.75,0.3375,2,2,13.76,0,All Other
Office Supplies,San Diego,United States,US,2022,JAY KIMMEL,JK-15370,Jay Kimmel,8/7/2018,8/7/2018,US-2018-155999,US-2018-155999,92105,2021,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,False,West,Yes,4106,Consumer,Orders,13/8/2018,8/13/2018,2018-08-13,Standard Class,Basic,California,Binders,Binders,Orders,13.76,0.2,0.2,1,1,1,4.644,0.3375,0.3375,33.75,0.3375,2,2,13.76,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-ST-10000321,Akro Stacking Bins,False,West,Yes,6971,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Storage,Storage,Orders,12.624,0.2,0.2,1,1,1,-2.5248,-0.2,-0.2,-20,-0.2,2,2,12.624,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-ST-10000321,Akro Stacking Bins,False,West,Yes,6971,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Storage,Storage,Orders,12.624,0.2,0.2,1,1,1,-2.5248,-0.2,-0.2,-20,-0.2,2,2,12.624,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-ST-10000321,Akro Stacking Bins,False,West,Yes,6971,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Storage,Storage,Orders,12.624,0.2,0.2,1,1,1,-2.5248,-0.2,-0.2,-20,-0.2,2,2,12.624,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-ST-10000321,Akro Stacking Bins,False,West,Yes,6971,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Storage,Storage,Orders,12.624,0.2,0.2,1,1,1,-2.5248,-0.2,-0.2,-20,-0.2,2,2,12.624,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,DUANE BENOIT,DB-13660,Duane Benoit,9/23/2018,9/23/2018,CA-2018-121853,CA-2018-121853,90036,2021,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,False,West,Yes,9326,Consumer,Orders,29/9/2018,9/29/2018,2018-09-29,Standard Class,Basic,California,Binders,Binders,Orders,72.96,0.2,0.2,1,1,1,23.712,0.325,0.325,32.5,0.325,3,3,72.96,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,DUANE BENOIT,DB-13660,Duane Benoit,9/23/2018,9/23/2018,CA-2018-121853,CA-2018-121853,90036,2021,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,False,West,Yes,9326,Consumer,Orders,29/9/2018,9/29/2018,2018-09-29,Standard Class,Basic,California,Binders,Binders,Orders,72.96,0.2,0.2,1,1,1,23.712,0.325,0.325,32.5,0.325,3,3,72.96,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,DUANE BENOIT,DB-13660,Duane Benoit,9/23/2018,9/23/2018,CA-2018-121853,CA-2018-121853,90036,2021,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,False,West,Yes,9326,Consumer,Orders,29/9/2018,9/29/2018,2018-09-29,Standard Class,Basic,California,Binders,Binders,Orders,72.96,0.2,0.2,1,1,1,23.712,0.325,0.325,32.5,0.325,3,3,72.96,0,All Other
Office Supplies,Portland,United States,CA,2022,RUBEN DARTT,RD-19900,Ruben Dartt,9/7/2018,9/7/2018,CA-2018-124401,CA-2018-124401,97206,2021,OFF-ST-10000649,Hanging Personal Folder File,False,West,Yes,2099,Consumer,Orders,12/9/2018,9/12/2018,2018-09-12,Standard Class,Basic,Oregon,Storage,Storage,Orders,37.68,0.2,0.2,1,1,1,2.355,0.062500000,0.062500000,6.250000000,0.062500000,3,3,37.68,0,All Other
Office Supplies,Portland,United States,CA,2022,RUBEN DARTT,RD-19900,Ruben Dartt,9/7/2018,9/7/2018,CA-2018-124401,CA-2018-124401,97206,2021,OFF-ST-10000649,Hanging Personal Folder File,False,West,Yes,2099,Consumer,Orders,12/9/2018,9/12/2018,2018-09-12,Standard Class,Basic,Oregon,Storage,Storage,Orders,37.68,0.2,0.2,1,1,1,2.355,0.062500000,0.062500000,6.250000000,0.062500000,3,3,37.68,0,All Other
Office Supplies,Chandler,United States,CA,2022,LARRY HUGHES,LH-16750,Larry Hughes,4/25/2018,4/25/2018,CA-2018-129707,CA-2018-129707,85224,2021,OFF-AR-10000246,Newell 318,False,West,Yes,5434,Consumer,Orders,29/4/2018,4/29/2018,2018-04-29,Standard Class,Basic,Arizona,Art,Art,Orders,8.896,0.2,0.2,1,1,1,0.6672,0.075,0.075,7.5,0.075,4,4,8.896,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY LUDTKE,CL-12565,Clay Ludtke,5/28/2017,5/28/2017,CA-2017-134803,CA-2017-134803,90004,2021,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",False,West,Yes,3424,Consumer,Orders,3/6/2017,6/3/2017,2017-06-03,Standard Class,Basic,California,Binders,Binders,Orders,22.72,0.2,0.2,1,1,1,7.384,0.325,0.325,32.5,0.325,4,4,22.72,22.72,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY LUDTKE,CL-12565,Clay Ludtke,5/28/2017,5/28/2017,CA-2017-134803,CA-2017-134803,90004,2021,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",False,West,Yes,3424,Consumer,Orders,3/6/2017,6/3/2017,2017-06-03,Standard Class,Basic,California,Binders,Binders,Orders,22.72,0.2,0.2,1,1,1,7.384,0.325,0.325,32.5,0.325,4,4,22.72,22.72,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY LUDTKE,CL-12565,Clay Ludtke,5/28/2017,5/28/2017,CA-2017-134803,CA-2017-134803,90004,2021,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",False,West,Yes,3424,Consumer,Orders,3/6/2017,6/3/2017,2017-06-03,Standard Class,Basic,California,Binders,Binders,Orders,22.72,0.2,0.2,1,1,1,7.384,0.325,0.325,32.5,0.325,4,4,22.72,22.72,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY LUDTKE,CL-12565,Clay Ludtke,5/28/2017,5/28/2017,CA-2017-134803,CA-2017-134803,90004,2021,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",False,West,Yes,3424,Consumer,Orders,3/6/2017,6/3/2017,2017-06-03,Standard Class,Basic,California,Binders,Binders,Orders,22.72,0.2,0.2,1,1,1,7.384,0.325,0.325,32.5,0.325,4,4,22.72,22.72,All Other
Office Supplies,Los Angeles,United States,CA,2022,CLAY LUDTKE,CL-12565,Clay Ludtke,5/28/2017,5/28/2017,CA-2017-134803,CA-2017-134803,90004,2021,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",False,West,Yes,3424,Consumer,Orders,3/6/2017,6/3/2017,2017-06-03,Standard Class,Basic,California,Binders,Binders,Orders,22.72,0.2,0.2,1,1,1,7.384,0.325,0.325,32.5,0.325,4,4,22.72,22.72,All Other
Office Supplies,Phoenix,United States,US,2022,CHRIS MCAFEE,CM-12235,Chris McAfee,11/27/2017,11/27/2017,US-2017-114230,US-2017-114230,85023,2021,OFF-ST-10000876,Eldon Simplefile Box Office,False,West,Yes,8623,Consumer,Orders,1/12/2017,12/1/2017,2017-12-01,Standard Class,Basic,Arizona,Storage,Storage,Orders,39.808,0.2,0.2,1,1,1,3.9808,0.1,0.1,10,0.1,4,4,39.808,0,All Other
Office Supplies,San Jose,United States,US,2022,SUE ANN REED,SA-20830,Sue Ann Reed,5/19/2018,5/19/2018,US-2018-147998,US-2018-147998,95123,2021,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,False,West,Yes,6369,Consumer,Orders,24/5/2018,5/24/2018,2018-05-24,Standard Class,Basic,California,Binders,Binders,Orders,133.12,0.2,0.2,1,1,1,49.92,0.375,0.375,37.5,0.375,5,5,133.12,0,All Other
Office Supplies,Los Angeles,United States,CA,2022,CAROL TRIGGS,CT-11995,Carol Triggs,6/29/2018,6/29/2018,CA-2018-137085,CA-2018-137085,90004,2021,OFF-BI-10000632,Satellite Sectional Post Binders,False,West,Yes,2685,Consumer,Orders,6/7/2018,7/6/2018,2018-07-06,Standard Class,Basic,California,Binders,Binders,Orders,312.552,0.2,0.2,1,1,1,101.5794,0.325,0.325,32.5,0.325,9,9,312.552,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-BI-10001460,Plastic Binding Combs,False,West,Yes,6974,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Binders,Binders,Orders,18.18,0.7,0.7,1,1,1,-13.938,-0.766666667,-0.766666667,-76.666666667,-0.766666667,4,4,18.18,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-BI-10001460,Plastic Binding Combs,False,West,Yes,6974,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Binders,Binders,Orders,18.18,0.7,0.7,1,1,1,-13.938,-0.766666667,-0.766666667,-76.666666667,-0.766666667,4,4,18.18,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-BI-10001460,Plastic Binding Combs,False,West,Yes,6974,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Binders,Binders,Orders,18.18,0.7,0.7,1,1,1,-13.938,-0.766666667,-0.766666667,-76.666666667,-0.766666667,4,4,18.18,0,All Other
Office Supplies,Phoenix,United States,CA,2022,ADRIAN BARTON,AB-10105,Adrian Barton,9/19/2018,9/19/2018,CA-2018-153822,CA-2018-153822,85023,2021,OFF-BI-10001460,Plastic Binding Combs,False,West,Yes,6974,Consumer,Orders,25/9/2018,9/25/2018,2018-09-25,Standard Class,Basic,Arizona,Binders,Binders,Orders,18.18,0.7,0.7,1,1,1,-13.938,-0.766666667,-0.766666667,-76.666666667,-0.766666667,4,4,18.18,0,All Other
Technology,Bloomington,United States,CA,2022,CRAIG CARREIRA,CC-12670,Craig Carreira,3/3/2017,3/3/2017,CA-2017-167759,CA-2017-167759,47401,2021,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,False,Central,Yes,3887,Consumer,Orders,8/3/2017,3/8/2017,2017-03-08,Second Class,Basic,Indiana,Phones,Phones,Orders,134.85,0,0,1,1,1,37.758,0.28,0.28,28,0.28,3,3,134.85,0,All Other
Technology,Pasadena,United States,US,2022,XYLONA PREIS,XP-21865,Xylona Preis,11/14/2018,11/14/2018,US-2018-136679,US-2018-136679,77506,2021,TEC-AC-10004855,V7 USB Numeric Keypad,False,Central,Yes,5190,Consumer,Orders,18/11/2018,11/18/2018,2018-11-18,Standard Class,Basic,Texas,Accessories,Accessories,Orders,167.952,0.2,0.2,1,1,1,-27.2922,-0.1625,-0.1625,-16.25,-0.1625,6,6,167.952,0,All Other
Technology,Pasadena,United States,US,2022,XYLONA PREIS,XP-21865,Xylona Preis,11/14/2018,11/14/2018,US-2018-136679,US-2018-136679,77506,2021,TEC-AC-10004855,V7 USB Numeric Keypad,False,Central,Yes,5190,Consumer,Orders,18/11/2018,11/18/2018,2018-11-18,Standard Class,Basic,Texas,Accessories,Accessories,Orders,167.952,0.2,0.2,1,1,1,-27.2922,-0.1625,-0.1625,-16.25,-0.1625,6,6,167.952,0,All Other
Technology,New York City,United States,CA,2022,CARLOS DALY,CD-11920,Carlos Daly,11/20/2018,11/20/2018,CA-2018-111556,CA-2018-111556,10035,2021,TEC-PH-10001459,Samsung Galaxy Mega 6.3,False,East,Yes,4391,Consumer,Orders,22/11/2018,11/22/2018,2018-11-22,First Class,First Class,New York,Phones,Phones,Orders,1259.97,0,0,1,1,1,327.5922,0.26,0.26,26,0.26,3,3,1259.97,0,All Other
Technology,New York City,United States,CA,2022,CARLOS DALY,CD-11920,Carlos Daly,11/20/2018,11/20/2018,CA-2018-111556,CA-2018-111556,10035,2021,TEC-PH-10001459,Samsung Galaxy Mega 6.3,False,East,Yes,4391,Consumer,Orders,22/11/2018,11/22/2018,2018-11-22,First Class,First Class,New York,Phones,Phones,Orders,1259.97,0,0,1,1,1,327.5922,0.26,0.26,26,0.26,3,3,1259.97,0,All Other
Technology,New York City,United States,CA,2022,CARLOS DALY,CD-11920,Carlos Daly,11/20/2018,11/20/2018,CA-2018-111556,CA-2018-111556,10035,2021,TEC-PH-10001459,Samsung Galaxy Mega 6.3,False,East,Yes,4391,Consumer,Orders,22/11/2018,11/22/2018,2018-11-22,First Class,First Class,New York,Phones,Phones,Orders,1259.97,0,0,1,1,1,327.5922,0.26,0.26,26,0.26,3,3,1259.97,0,All Other
Technology,New York City,United States,CA,2022,CARLOS DALY,CD-11920,Carlos Daly,11/20/2018,11/20/2018,CA-2018-111556,CA-2018-111556,10035,2021,TEC-PH-10001459,Samsung Galaxy Mega 6.3,False,East,Yes,4391,Consumer,Orders,22/11/2018,11/22/2018,2018-11-22,First Class,First Class,New York,Phones,Phones,Orders,1259.97,0,0,1,1,1,327.5922,0.26,0.26,26,0.26,3,3,1259.97,0,All Other
Technology,Lowell,United States,CA,2022,KUNST MILLER,KM-16720,Kunst Miller,12/2/2018,12/2/2018,CA-2018-167395,CA-2018-167395,01852,2021,TEC-PH-10004977,GE 30524EE4,False,East,Yes,9728,Consumer,Orders,4/12/2018,12/4/2018,2018-12-04,First Class,First Class,Massachusetts,Phones,Phones,Orders,979.95,0,0,1,1,1,284.1855,0.29,0.29,29,0.29,5,5,979.95,0,All Other
Technology,Lowell,United States,CA,2022,KUNST MILLER,KM-16720,Kunst Miller,12/2/2018,12/2/2018,CA-2018-167395,CA-2018-167395,01852,2021,TEC-PH-10004977,GE 30524EE4,False,East,Yes,9728,Consumer,Orders,4/12/2018,12/4/2018,2018-12-04,First Class,First Class,Massachusetts,Phones,Phones,Orders,979.95,0,0,1,1,1,284.1855,0.29,0.29,29,0.29,5,5,979.95,0,All Other
Technology,Lowell,United States,CA,2022,KUNST MILLER,KM-16720,Kunst Miller,12/2/2018,12/2/2018,CA-2018-167395,CA-2018-167395,01852,2021,TEC-PH-10004977,GE 30524EE4,False,East,Yes,9728,Consumer,Orders,4/12/2018,12/4/2018,2018-12-04,First Class,First Class,Massachusetts,Phones,Phones,Orders,979.95,0,0,1,1,1,284.1855,0.29,0.29,29,0.29,5,5,979.95,0,All Other
Technology,Quincy,United States,CA,2022,TED BUTTERFIELD,TB-21055,Ted Butterfield,8/27/2017,8/27/2017,CA-2017-145982,CA-2017-145982,02169,2021,TEC-PH-10000011,PureGear Roll-On Screen Protector,False,East,Yes,3344,Consumer,Orders,1/9/2017,9/1/2017,2017-09-01,Second Class,Basic,Massachusetts,Phones,Phones,Orders,59.97,0,0,1,1,1,28.7856,0.48,0.48,48,0.48,3,3,59.97,0,All Other
Technology,Quincy,United States,CA,2022,TED BUTTERFIELD,TB-21055,Ted Butterfield,8/27/2017,8/27/2017,CA-2017-145982,CA-2017-145982,02169,2021,TEC-PH-10000011,PureGear Roll-On Screen Protector,False,East,Yes,3344,Consumer,Orders,1/9/2017,9/1/2017,2017-09-01,Second Class,Basic,Massachusetts,Phones,Phones,Orders,59.97,0,0,1,1,1,28.7856,0.48,0.48,48,0.48,3,3,59.97,0,All Other
Technology,Quincy,United States,CA,2022,TED BUTTERFIELD,TB-21055,Ted Butterfield,8/27/2017,8/27/2017,CA-2017-145982,CA-2017-145982,02169,2021,TEC-PH-10000011,PureGear Roll-On Screen Protector,False,East,Yes,3344,Consumer,Orders,1/9/2017,9/1/2017,2017-09-01,Second Class,Basic,Massachusetts,Phones,Phones,Orders,59.97,0,0,1,1,1,28.7856,0.48,0.48,48,0.48,3,3,59.97,0,All Other
Technology,Quincy,United States,CA,2022,TED BUTTERFIELD,TB-21055,Ted Butterfield,8/27/2017,8/27/2017,CA-2017-145982,CA-2017-145982,02169,2021,TEC-PH-10000011,PureGear Roll-On Screen Protector,False,East,Yes,3344,Consumer,Orders,1/9/2017,9/1/2017,2017-09-01,Second Class,Basic,Massachusetts,Phones,Phones,Orders,59.97,0,0,1,1,1,28.7856,0.48,0.48,48,0.48,3,3,59.97,0,All Other
Technology,Quincy,United States,CA,2022,TED BUTTERFIELD,TB-21055,Ted Butterfield,8/27/2017,8/27/2017,CA-2017-145982,CA-2017-145982,02169,2021,TEC-PH-10000011,PureGear Roll-On Screen Protector,False,East,Yes,3344,Consumer,Orders,1/9/2017,9/1/2017,2017-09-01,Second Class,Basic,Massachusetts,Phones,Phones,Orders,59.97,0,0,1,1,1,28.7856,0.48,0.48,48,0.48,3,3,59.97,0,All Other
Technology,Quincy,United States,CA,2022,TED BUTTERFIELD,TB-21055,Ted Butterfield,8/27/2017,8/27/2017,CA-2017-145982,CA-2017-145982,02169,2021,TEC-PH-10000011,PureGear Roll-On Screen Protector,False,East,Yes,3344,Consumer,Orders,1/9/2017,9/1/2017,2017-09-01,Second Class,Basic,Massachusetts,Phones,Phones,Orders,59.97,0,0,1,1,1,28.7856,0.48,0.48,48,0.48,3,3,59.97,0,All Other
Technology,Philadelphia,United States,US,2022,CARLOS SOLTERO,CS-11950,Carlos Soltero,3/31/2017,3/31/2017,US-2017-151827,US-2017-151827,19134,2021,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,False,East,Yes,5422,Consumer,Orders,2/4/2017,4/2/2017,2017-04-02,Second Class,Basic,Pennsylvania,Accessories,Accessories,Orders,31.984,0.2,0.2,1,1,1,1.1994,0.0375,0.0375,3.75,0.0375,2,2,31.984,0,All Other
Technology,Philadelphia,United States,US,2022,CARLOS SOLTERO,CS-11950,Carlos Soltero,3/31/2017,3/31/2017,US-2017-151827,US-2017-151827,19134,2021,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,False,East,Yes,5422,Consumer,Orders,2/4/2017,4/2/2017,2017-04-02,Second Class,Basic,Pennsylvania,Accessories,Accessories,Orders,31.984,0.2,0.2,1,1,1,1.1994,0.0375,0.0375,3.75,0.0375,2,2,31.984,0,All Other
